# 游戏内置拼音输入法词典（由 tools/gen_pinyin_dict.py 从 Unicode Unihan 生成）
# 行格式：@<拼音>	<词>  或  $<拼音>	<字…>。拼音小写无声调，ü→v。
$cheng	成程城称稱承乘誠诚盛呈撐撑惩懲秤㛵丞乗偁埕堘塍娍宬峸庱悜憕掁摚晟朾枨柽棖棦椉橕橙檉檙泟洆浾湞溗澂澄牚珵珹琤瞠碀竀筬緽罉脀脭荿蛏蟶裎赪赬逞郕酲鋮鏳鏿铖靗頳饓騁騬骋𨅝㐼㓌㞼㲂㼩䁎䄇䆑䆵䇸䕝䗀䚘䞓䟓䟫䧕䫆䮪侱僜塖徎憆挰瀓爯畻睈穪窚絾鐣阷鯎𠏧𠕠𠳽𡝚𡤿𡽊𢐞𢔤𢜻𢜼𢟊𢻓𢾊𢿦𢿧𣀏𣥺𣥻𤆁𤕀𤗓𤿣𥢲𥥱𦓬𦦢𧡈𧯒𧶔𧶸𧷒𧹓𨁎𨌤𨞐𨭃𨹚𩁷𩙆𩛦𩞦𩠏𩤙𩨆𩫹𩯎𪁋𫎭𬭷𬲜𰓄𰩓𰬖𱅢𱖷𱴇
$chi	吃持尺迟遲翅齒齿池恥耻哧斥馳驰赤蚩㶴䊼侈傺勅勑叱叺呎啻喫嗤墀妛媸岻弛彲彳懘抶摛攡敕欼歭歯湁漦炽烾熾瓻痓痴痸瘈瘛癡眵瞝竾笞筂箎篪絺翨胣胵腟茌荎蚇蚳螭袲褫誺謘豉貾趍趩跮踟遅遫鉓鉹雴飭饎饬魑鴟鵄鶒鷘鸱麶黐齝𠮟𨨲𪆵𫄨㒆㓼㔑㘜㙜㞴㞿㡿㢁㢋㢮㥡㮛㰞㱀㷰㺈㽚䀸䇪䑛䙙䜄䜉䜵䜻䞾䟷䠠䤲䧝䪧䮈䮻䰡䳵䶔䶵侙卶噄垑彨恜慗憏杘灻硳粚翄翤肔袳裭訵赿遟銐𠛔𠝨𠞩𠡠𠧚𠧵𠭋𠻟𡂙𡉪𡌞𡎍𡖳𡚨𡣀𡳭𡼁𢂝𢇕𢓎𢔊𢜳𢨒𣉄𣐃𣙰𣚩𣣷𣤩𣲋𣹡𤆍𤈔𤟆𤡏𤡢𤰠𤵬𤸪𥄇𥚚𥛚𥭘𥱻𦂋𦆤𦎚𦏿𦐁𦐉𦑡𦔫𦘪𦙆𦞲𦤸𦥊𦱰𦳚𦵟𧀤𧉀𧋗𧎨𧛧𧛺𧤍𧩚𧩴𧩼𧪡𧭟𧰲𧴁𧺏𧺠𧺧𧺿𧼪𨂰𨑠𨒬𨔤𨖎𨘾𨧳𨨬𨾛𩒐𩚉𩤖𩥲𩳲𩶅𩷧𩾕𩿪𪀦𪅍𪅙𪉄𪉅𪉗𪌫𪌹𪏐𫍧𫛶𬤓𬤘𬳾𬴇𬸈𰒒𰶈𰷢𰸛𰽹𱌯𲎅
$chong	虫冲沖充重崇憧㳘埫宠寵忡憃揰摏浺漴爞珫緟罿翀舂艟茺蝩蟲衝蹖銃铳隀𠖥㓽㤝㧤㮔㹐䂌䆔䆹䌬䖝䘪䝑䡴䳯嘃崈徸褈𠑙𠝤𠟍𡿂𢖄𢛒𢝈𢡹𢥞𣐯𣑁𥁵𥅻𥫯𥬱𥭥𦑝𦟛𧐍𧘂𧝎𧩃𧼙𧼩𨈮𨖼𨛱𨤩𨳁𨿿𩌨𩒘𩜖𩞉𩞋𩥫𩩳𩬤𩰀𪄻𪅈𪅖𪎽𪒒𫟆𫢹𬳐𬸥𮰄𰺝𱖧
$chou	抽臭仇愁瞅丑綢绸踌躊酬稠侴俦偢儔吜嚋嬦帱幬怞惆懤搊杻杽栦椆殠燽犨畴疇瘳筹篘籌紬絒菗薵裯讎讐酧醜醻雔雠㐜㤽㦞㨨㮲㵞㿧䀺䌧䌷䓓䔏䪮䲖丒犫皗矁臰遚魗𠌪𠜋𠝽𠷎𠹝𠼡𠾉𡕐𡕪𢣊𢭆𣀓𣕾𣪐𣫐𤘶𤳝𤳠𤽯𤾊𤾦𥃧𥄨𥏈𥡀𥦅𥬠𥰞𥲅𥵬𥺣𥻤𦡴𦭸𧃝𧮻𨀔𨖬𨡑𨡲𨤷𩋄𩌄𩗡𩽀𩾂𪇘𪫷𫝩𫼝𬊍𬑍𬑡𬖖𬣱𬸍𰗙𱆛
$chu	出处處除初础礎楚触觸厨廚储儲躇鋤锄畜矗㕑㙇䝙䢺亍俶儊処刍埱媰幮怵憷搐摴敊斶杵椘楮樗橱檚櫉櫥歜滀滁濋犓珿琡璴篨絀绌耡臅芻蒢蒭蓫藸蜍蟵褚諔豖貙趎踀蹰躕鄐鉏閦雏雛鶵黜齣𬺓㔘㕏㗙㛀㡡㤕㾥䅳䇍䊰䎌䎝䐍䖏䙘䜴䟞䟣䠂䠧䦌傗嘼岀拀榋橻欪竌竐蕏豠齭齼𠁉𠇘𠧖𠰕𠿝𡐌𡝈𡳑𢅥𢊍𢒔𢕓𢣿𢨫𣢶𣥹𣦠𣦡𤏱𤙟𤝞𤻇𥁯𥒭𥹵𦷝𦺵𦿀𧃏𧎷𧢶𧯩𧰫𧺶𧽧𨁿𨃕𨕢𨴰𨼪𩂫𩈤𩙙𩨸𩹱𩿿𪁲𪆷𪇆𪓐𫀬𫇴𫛾𫜭𫩩𬌝𬬺𬮥𬸅𮤬𰵴𱊬𱌮𱳋𲈼
$chua	㔍䊬䫄䵵歘𠹐𠻦𣛕𣹶𤁫
$chuai	揣啜搋膗膪踹㪓㪜䦟䦤䦷䴝𠽶𢲽𣤌𣲂𨣅𱊼
$chuan	船传傳穿串喘巛川暷椽歂氚汌猭玔瑏篅舛舡舩荈賗踳輲遄釧钏鶨𧍒㯌㱛㼷䁣僢剶𠛖𠯀𠾮𣀔𣛹𣧒𤜼𤮍𤰌𤶱𥃹𥬫𥲏𦎇𦎜𦺛𧑝𨂦𨘼𨩴𩂍𬥸𰺒𱊘
$chuang	创創床窗闖闯傸凔刅刱剏剙噇幢怆愴摐牀牕疮瘡磢窓窻㡖㼽䃥䄝䆫䎫䚒䭚摤牎𠏨𠞮𠳹𡆪𡻯𥈄𥎒𥡟𥲡𦔛𧜧𧢆𧬧𨜾𨧖𩃕𩞆𩪘𪁱𪭢𬥳𬸐
$chui	吹垂捶錘锤炊倕圌埀搥棰槌箠腄菙鎚陲㝽㷃䍋䞼顀龡𠄒𡍮𢏒𣇦𣟈𤙵𥙋𥞃𦉈𩌝𩗰𩭦𬭨𰝾𱂭
$chun	春純纯唇鶉鹑淳䲠偆堾媋惷暙杶椿槆橁浱漘犉瑃脣莼萅萶蒓蓴蝽蠢賰輴醇錞鯙鰆鶞𪂹𬭚㖺㝄㝇㵮㸪㿤䏛䐏䓐䔚䞐䞺䡅䣨䣩䥎䦮䫃䮞旾櫄湻滣睶箺醕陙𡉐𡗥𢾎𣌚𣌠𣘣𣚆𣮢𤘛𦎧𦚧𧇶𨉩𩨁𮝸𰹳𱊑
$chuo	㲋䓎嚽娕娖婥惙戳擉歠磭綽繛绰腏趠踔輟辍辵辶逴齪龊㚟㪬䋘涰酫鑡𡁇𢽸𢿭𤿫𥓑𦁶𨆬𨒢𨮸𨰆𩟫𩩟𪘛𪢕𬭔
$ci	次此刺磁詞词瓷伺辞辭雌慈㘹㩞䛐䨏佌佽偨呲垐嬨庛朿柌栨泚濨玼疵皉祠糍絘縒茈茦茨莿薋蛓螆蠀賜赐趀跐飺餈骴髊鮆鶿鷀鹚齹𩨨𫚖㓨㘂㞖㢀㤵䂣䈘䓧䗹䧳䭣䯸䰍䲿䳄䳐刾珁甆礠辝辤鴜𠤫𠦐𠩆𠯂𡃸𡥎𡰾𢅜𢓗𢫴𢶴𣐑𣜁𣢕𥴺𥿆𥿴𦍧𦐨𦐾𦑺𦒁𦖝𦼡𧊒𧌐𧏗𧑖𧙈𧠎𧠥𧧒𧺼𨋰𨒤𨒮𨠐𨲁𨾅𩆂𩉋𩝐𩢑𩾔𪉈𪉪𪑟𬢉𬲶𬺎𰬒𰱱𲊽
$cong	从從匆聪聰丛叢囪囱葱蔥婃孮従徖怱悤悰慒憁暰枞棇樅樬欉淙漎漗潀熜琮瑽璁瞛聡聦苁蓯藂蟌誴謥賨賩鏦驄骢𡟟𤧚㗰㜡㞱㥖㼻䈡䉘䐋䐫䓗䕺䗓䡯䢨䳷忩樷潨灇焧爜篵緫繱茐鍯騘𠂥𠕁𠙂𠢛𠤰𡅇𡦷𡵷𡹸𢃏𢊕𢐔𢔩𣃗𣊷𤄓𥍷𥎋𥡬𥮨𥵫𦇎𦇱𦗜𦝰𧐱𧓏𧝮𧩪𨂴𨍉𨑪𨑹𨒀𨡮𨦱𨱸𨲧𩬼𩯍𪻐𫓩𫓽𫟡𫩛𬎧𬟺𬤋𮴨𰛏𰥒𰭁𰶂𰷥𰾊
$cou	凑湊腠輳辏𢈾𣉅𣙘𣞜𤆑𦦅𦳿𦺀𧡣𧱪𨨯𩹀𪉮𬭟𬸷
$cu	粗促醋簇噈徂憱槭殂猝瘯蔟觕踧蹙蹴蹵顣麁麄麤鼀㗤䃚䙯䛤䟟䠞䢐䣯䥄䥘媨瘄縬脨誎趗𠑯𠛙𡄱𡘛𡝉𡞜𢄧𢈠𢪃𤗁𤛏𤠽𤿚𥅗𥪱𥷼𥻒𥾛𦈚𦟠𦠁𦯣𧆓𧺲𧼜𪓡𪓰𪕝𪚯𫖹𫜟𫠀𬣹𱋾
$cuan	窜竄巑撺攛欑汆爨篡簒蹿躥鋑鑹镩㠝㸑櫕殩熶穳𢖑𢸥𤐲𥍬𥎢𥎣𥎤𨣵𨼉𪴙𮸏𰏁
$cui	脆摧催粹伜倅凗啐墔崔嶉忰悴慛榱毳淬漼濢焠璀瘁磪竁粋綷縗缞翆翠脃脺膬膵萃趡鏙顇㜠㝮㯔㯜㱖㳃㵏㷪䃀䄟䆊䊫䙑䧽乼啛槯獕疩皠紣臎襊𠗚𠞿𠟓𠩪𢂕𢄸𢕘𢡈𢶓𣃍𣯧𣰚𣿒𣿓𤎋𤗯𤛍𥨒𥳈𥻮𥼂𥼛𥼺𦦣𧎃𧑎𧚥𧜱𧳚𧹺𧼬𧽠𨄍𨅎𨊉𨻵𨿐𩤏𮉬𰾰𱂯
$cun	村存寸刌吋忖拵澊皴籿膥踆邨𨚲䍎䞭侟竴𤿄𧚉𨀛𨙯
$cuo	錯错措挫搓剉剒厝夎嵯嵳撮斮棤瑳痤矬磋脞莝蒫蓌蔖蹉躦遳醝銼锉鹺鹾㟇㭫㽨㿷䂳䑘䠡䣜䰈䱜䴾睉莡虘逪𠦏𢒐𢚂𢤎𢯽𣖵𣨎𣩈𤠝𥕉𥭭𥰭𧚏𨇃𨛏𩄝𩯉𪒙𪘓𬘷𬺇𱇷
$da	大打达達答搭瘩耷亣剳匒呾咑哒嗒噠垯墶妲怛撘汏沓溚炟燵畣笚笪繨羍荅荙薘褡跶躂迏迖迚逹鎉鎝鐽靼鞑韃龖龘𡐿𦖿𨱏𫟼㙮㜓㟷㩉㾑㿯㿴䃮䌋䐛䪚䵣畗眔蟽詚𠉤𠞈𠶫𠹥𡈐𡉑𡍲𡚻𢘇𢛁𢝉𢽇𣣴𣥾𣸉𤝰𤤊𤨑𥉌𥕇𦂀𦈘𦑻𦗧𦞂𦪭𦬹𨗾𨨹𩏒𩝣𩟐𩠅𩣯𩭣𫄤𬊉𬜔𬭞𬳉𰲻𰾬𱍂
$dai	代带帶待袋大戴呆逮㯂㻖侢傣叇呔垈埭岱帒帯廗怠柋歹殆瀻獃玳瑇甙紿绐艜襶貸贷蹛軑軚軩轪迨霴靆骀黛黱𠰺𦄂㐲㞭㶡䈆䒫䚞䚟䲦懛曃簤緿蚮鮘鴏𠯈𠯪𠷂𡧹𢄔𢎌𣇨𣐮𣦶𣫹𤮼𤸊𥿝𦙯𦪍𧊇𧑔𨊺𨓞𨟲𨥶𨽿𩃠𩃷𪐝𬶌𮷗𰏼𰘀𰰏𰴤𰸚𱳪
$dan	但单單弹彈担擔蛋淡胆膽誕诞旦耽丹氮㗖䒟䨵亶伔僤儋刐勯匰単啖啗啿嘾噉嚪妉帎弾惮憚憺抌掸撢撣柦殚殫沊泹澸澹狚玬甔疍疸瘅癉癚眈砃禫窞箪簞紞繵耼聃聸萏蓞蜑衴褝襌觛贉赕躭郸鄲霮頕髧鴠黕黮𫢸𬘘㐤㕪㠆㡺㲷㴷䃫䄡䉞䐷䨢䩥䭛䳉媅瓭腅饏馾駳鿕𠆛𠆶𠇋𠈰𠹆𡖓𡦨𡵕𢅒𢉑𢋃𢎪𢑝𢻼𣅟𣇇𣋊𣛱𣱍𣲥𤁡𤢏𤲭𤺺𥄦𥐹𥨎𥱷𥲄𥲇𥳸𥳹𦅼𦋪𦻁𦽜𦽫𦾩𧀻𧂄𧡪𧭃𧴸𨡙𨢿𩄕𩅾𩈉𩈊𩏥𩕤𩩧𪆻𪒾𫎫𫡶𫫦𬂅𬙉𬢏𬱗𮱯𰅦𱆥𱉗
$dang	党黨当當挡擋荡蕩档檔鐺铛儅凼噹垱壋婸宕嵣愓攩欓氹潒澢珰璗璫瓽盪砀碭礑筜簜簹艡菪蘯蟷裆襠讜谠逿闣𣗋𬍡㼕㽆䑗䣊䣣䦒圵灙瞊譡趤雼𡇈𡇵𡗍𡢈𡰨𡾕𢠽𢡂𣂳𣃉𣺼𣻍𤔶𤗾𤢎𤣞𥢷𥤗𥯕𥸈𦗴𦼲𦿆𧅗𧑘𨎴𨝦𨷾𩟈𩼉𩽳𪇁𪠽𫀮𫽮𬛹𬠅𬣭𭰎𰁸𰋸𰩹𰺲
$dao	到道导導倒刀岛島稻盗盜捣搗悼蹈刂叨壔嶋嶌嶹忉捯擣朷椡槝檤氘燾瓙祷禂禱稲箌纛翢翿舠艔菿釖陦魛鱽㠀㨶㿒䆃䊭䌦䧂噵衜衟軇隝隯𠐵𠴼𡄒𢭏𣁍𣫜𣱼𤓾𤘀𤷘𤹷𥓬𥗚𥺅𦒺𦦺𦦾𦩍𧼤𨗓𨱦𩈞𩕯𩬱𩭟𪺣𫝵𭎜𮜶𰭣𱽕
$de	的地得德嘚徳悳淂鍀锝㝵㤫㥁㯖䙷䙸恴惪棏脦𠮊𠵨𡋩𡭂𣌏𣮊𣮰𤷙𨁽
$dei	得
$den	扥扽㩐
$deng	等灯燈登凳瞪蹬噔墱嬁嶝戥櫈璒磴簦豋邓鄧鐙镫隥㔁㲪䒭䔲䙞䠬䮴䳾朩竳艠覴𡦔𢯭𢿤𣩟𤮘𤺌𤼶𤾢𦩫𧄼𧾊𨄇𨎤𨮴𨶿𩍐𩞬𩯇𪌷𪑬𪒘𪔏𬢔𬮹𬳒
$di	地第敌敵底低帝弟的抵滴递遞堤涤滌嘀締缔笛䃅䗖䧑䨤俤厎呧啇啲嚁坔坻埞墑墬娣媂嫡廸弤彽掋旳杕枤柢梊梑棣樀氐渧焍牴狄玓珶甋眱睇砥碲磾禘篴籴糴羝翟聜苖茋荻菂菧蒂蔋蔐蔕藡蝃螮袛覿觌觝詆諦诋谛踶蹢軧迪逓遰邸釱鍉鏑镝阺隄靮鞮頔馰骶髢鬄鸐𤧛𨮹𬱖㓳㢩㣙㪆㫝㭽㰅㹍㼵䀿䂡䊮䍕䏄䏑䐎䑭䑯䢑䣌䨀䩘䩚䯼䴞䵠䶍仾偙僀唙坘埊奃嶳怟慸拞摕祶腣豴趆鉪鯳𠍪𠐑𠒿𠕳𠚭𠥖𠨿𠫜𠽰𡄷𡒱𡚙𡚷𡛜𡰖𡽢𢅊𢉆𢓧𢕚𣂉𣅥𣚌𣬴𣯵𣲢𤁰𤈥𤝬𤞈𤬵𤾠𥕐𥖾𥳠𥸚𥾬𥿄𦉹𦨢𦵦𧀶𧂨𧉛𧋍𧍝𧤲𧺽𨂇𨌮𨑩𨑼𨗼𨘬𨪾𩉱𩑾𩭲𩴺𩷎𪄱𫔂𬲮𭫙𰂗𰑵𰔇𰺀𰻆𰽘𱊱
$dia	嗲
$dian	点點电電店典顛颠殿淀澱甸奠垫墊佃惦踮傎厧坫壂婝婰巅巓巔扂掂敁敟椣槇槙橝滇玷琔瘨癜癫癲碘簟蒧蕇跕蹎钿阽靛顚驔齻𠶧𤩱㓠㝪㞟㶘㸃㼭䍄䓦嚸奌嵮攧橂猠蜔𠑘𠢣𠩷𠫉𡱇𡼓𢅝𢕯𢖩𢻅𣇖𣒂𣢥𣣈𣣣𣧛𣪀𣪪𤠶𤿶𥅑𥇞𥑼𥢏𥦟𥮏𥳢𥵏𦅆𦒻𦕒𦽄𧄺𧍿𧽍𨈀𩂵𩄠𩅀𩆔𩥄𩨋𩬑𪑩𪓼𪖚𬧚𭣇𰈊𱅪𱌺
$diao	掉調调釣钓吊雕叼伄凋刁刟屌弔弴彫扚殦汈琱瞗碉窎窵簓蓧藋虭蛁貂銱鋽鑃铞铫雿魡鯛鲷鳭鵰鼦㒛㓮㚋㢯㪕㹦䂏䂽䄪䉆䔙䘟䳂奝瘹竨訋鈟鮉𠄏𠚥𠚻𠤼𠥑𠶰𢁕𢄦𢆴𣩰𤕷𤭈𤱩𥁮𥮐𥲟𥾯𦄋𦨣𦰏𦶌𦸔𧅈𧘨𧘩𧜣𨰑𨸓𩀜𩈮𩋙𩾗𫄝𫛲𫼛𬘞𬡍𬭕𬶄𮵮𱉈
$die	爹跌叠疊蝶碟䏲哋喋嗲垤堞峌嵽惵挕揲昳楪牒瓞畳疂疉眣絰绖耋胅臷艓苵蜨褋詄諜谍蹀迭镻鰈鲽𢶣𫶇㑙㥈㦅㦶㩸㩹㫼㬪㲲㲳㷸䞇䠟䪓䫕䳀䴑幉恎戜曡殜氎牃眰耊褺趃𠅗𠆙𠗛𠗨𠠯𠲷𡅥𡇓𡖐𡱷𡹭𡺑𡼄𢎆𢲼𣈍𣛻𣡟𣧈𣨂𤖒𤗨𤚊𤴍𥈖𥉺𥑇𥶺𥷕𦁜𦄔𦈅𧍱𨄌𨈈𨐁𨓊𨭓𨳺𨴗𨸅𨻗𨾤𩋞𩻵𪀒𪑧𫬟𬇇𬡓𬰳𰵙𰸈𱉚
$din	𨈖
$ding	定頂顶訂订盯釘钉叮丁錠锭㣔仃啶奵嵿帄椗濎玎町疔矴碇碠耵聢腚萣薡虰酊鋌鐤靪顁飣饤鼎㝎㫀㴿䦺忊磸蝊鼑𢑅𣆍𣢳𤐣𤛙𥇓𥯢𥳰𥸧𦨍𦩘𧇷𧌾𧳉𩜦𩠆𩠑𩡯𩸎𩾚𪔂𬱫𰛽𰾸
$diu	丟丢銩铥𠲍𢒝
$dong	动動东東懂冬洞冻凍㚵侗働咚垌埬墥姛嬞岽峒崠崬恫戙挏栋棟氡涷湩硐絧胨胴腖苳菄董蕫蝀諌迵霘駧鮗鶇鶫鸫鼕𣿅𩂓𬟽㑈㓊㖦㢥㨂㼯䂢䍶䞒䰤䵔倲娻徚昸氭笗箽鯟鿴𠄉𢔅𢛔𢳾𣱝𤤮𤦪𤲚𤷆𥫎𥳘𦡂𧄓𧓕𧡍𧯾𧲴𧳣𧼓𧽿𨩧𨿢𩐤𩐵𩜍𩣳𩧲𩭩𪐈𪔦𪣆𫄡𫢙𫹼𬢈𮷅𰇎𰎏𰛒
$dou	都斗豆抖逗兜陡蚪兠唗唞枓梪浢痘窦竇篼脰荳蔸郖酘鈄钭閗闘餖饾鬥鬪鬭𡂝㛒㞳㢄㨮㪷䄈䇺䕆䛠䬦乧吺斣橷毭阧鬦鬬𠁁𠍄𠱑𠾇𡂛𡆏𡙬𡟳𢦍𣁵𣂮𣘛𣭗𤀨𤅋𤝈𤞟𤾒𥆖𥉝𥥷𥺉𦄓𦆘𧏆𧘞𧡸𧮡𧯞𧯠𧯤𧱓𨁋𨥪𨪐𨴜𨶜𨹜𩊪𩑯𩔡𩮷𩳈𪌉𪐺𫔯𰴛𰵫
$du	度讀读独獨毒渡肚都堵督鍍镀杜賭赌凟剢厾嘟妒妬帾椟櫝殰涜渎瀆牍牘犊犢皾睹碡秺笃篤芏蝳蠧蠹裻覩読讟贕醏錖闍阇韇韣韥髑黩黷𡰪𨧀𩵚𬭊㓃㞘㱩㸿㾄䀾䈞䓯䙱䟻䢱䦠䩲䪅䫳䮷䲧匵嬻殬琽瓄荰螙豄鑟靯騳𠉩𠠔𠠠𠣰𡍨𡎉𡝜𢉜𢝂𢷺𢾀𢾅𣧃𣨲𣫔𣰬𤚚𤚡𤫻𤬂𤬪𤴱𤵊𤶮𥀁𥀲𥃾𥑯𥓇𥓍𥖿𥝟𥝾𥯖𥲗𥳉𥳲𦌷𦏕𦘴𦙋𦛯𦡄𦳔𦺇𦺥𧁿𧉓𧋌𧐰𧑠𧔬𧛔𧞹𧰵𧷿𧾥𨂭𨋈𨍛𨽍𩞾𩧈𩩮𪍹𪐞𪥿𪻨𫧿𬢎𬶂𮏺𮙋𰃿𰅥𰤫𰤬𰶔𰷸𱁷𱂋𱄿
$duan	断斷段短端鍛锻緞缎偳剬塅媏椴毈煅瑖碫簖籪耑腶葮躖鍴𢭃㟨㫁㱭䠪褍𠡱𢯫𢷖𣠭𥠄𥵣𦾸𧤗𧶲𨱚𨺣𩏇𩤚𩤣𰾜𱛽
$dui	对對队隊堆㨃䇏兌兑対怼憝懟濧瀩痽碓磓祋薱譈鐓頧鴭㙂㟋㠚㬣㳔䂙䜃䨴䨺䬈䭔䯟兊垖塠嵟憞綐襨譵鐜陮𠂤𠏮𠜑𠡒𠦗𠫨𡁨𡏩𡑈𡜥𡷋𡼻𢈹𢟋𣝉𤄛𤤷𤮩𤷎𤹵𥑵𥹲𦞱𦡷𦶏𧧆𨹅𩄮𩅆𩅥𩅲𩈁𩈜𩊭𩐌𩨽𪌤𪒛𪒡𫗰𫢘𬀮𬤣𰰱𰳸𰺃𱁒𱂍
$dun	盾頓顿吨噸蹲墩䔻伅囤墪庉惇撉撴敦楯橔沌潡炖燉獤盹砘礅蜳趸蹾躉遁遯鈍钝镦驐𣎴䃦䤜䪃犜碷踲逇𠎻𡆰𡼖𢬼𣗁𣚪𣞇𤟢𤭞𥂦𥫬𥫱𥭒𦪔𦰭𦼿𧝗𧿗𨔡𩔂𩞤𮪥
$duo	多夺奪躲朵踱哆跺㙍㻧䤪亸刴剁剟剫咄哚喥嚉嚲垛垜埵堕墮墯夛奲嶞惰憜掇敓敚敪朶柁柮椯毲畓綞缍舵裰趓跢躱軃鈬鐸铎陊陏饳鮵鵽㖼㙐㛆㛊㣞㥩㻔䅜䐾䑨䒳䙃䙤䠤䤻䩔䫂䯬䲊凙尮崜挅挆敠桗痥跥飿𠛫𡌭𡓉𡓷𡶲𡺇𢜬𢳽𢼠𢿎𣑧𣧷𣵺𣵻𤋨𤌃𤛛𤢕𤤸𤬾𥞛𥳔𥿰𦍦𦕰𦖋𧊱𧙤𧢵𧧇𧩧𧱫𨀟𨆅𨉡𨍏𨦃𨬍𨲉𨹃𩃒𩊜𩍜𩎫𩑒𩢎𩬻𪃒𪘉𪞝𫖰𫛻𫰂𬤏𬦫𬭆𰹀𰺕𰾖𱁳𱂠𱊍
$e	餓饿恶惡額额哦鵝鹅呃愕鱷鳄俄峨蛾㗁㮙䄉匎卾厄吪咢咹噁噩囮垩堊堨堮妸妿姶娥婀屙岋峉峩崿廅悪戹扼搤搹枙櫮歞歺涐珴痾皒睋砈砐砨腭苊莪萼蕚蚅蝁訛詻誐諤譌讹谔豟軛軶轭迗遌遏遻鄂鈪鋨鍔鑩锇锷閼阨阸頞頟顎颚餩魤鰐鵈鵞鶚鹗齃齶𠱥𡅅𥔲𫫇㓵㔩㖾㟧㠋㣂㦍㧖㩵㷈㼂䆓䋪䑥䑪䕏䖸䛖䝈䞩䣞䩹䫷䱮䳗䳘䳬偔僫呝娿屵擜湂琧硆磀礘覨讍鈋頋騀魥鰪𠥍𠥕𠥜𠰜𠱫𠷸𡀾𡅡𡪑𡪗𡴯𡹣𡾙𢃲𢨡𢼚𣄰𣘨𣢛𣤲𣦵𤂷𤎣𤡾𤪄𤭼𤸱𤹺𥋙𥑺𥑾𥓈𥯳𦊪𦛅𧊜𧌄𧍬𧒎𧔼𧙃𧚄𧠞𧢽𧨟𧭪𧼎𧽶𧿕𨂁𨃃𨌧𨤕𨱂𨵌𨶯𨸷𨺨𩇠𩉴𩊢𩋊𩋽𩐰𩑁𩒰𩕟𩕬𩖀𩚬𩣣𩤩𩨮𩪤𩸇𩸋𩸖𩽹𪀝𪅴𪘊𪘐𪙯𪴯𬮰𮤸𰲸𰵑𰵤𰵮𰽞𱂥𱂨𱃽𱅗𱈚𱩽
$ei	誒诶
$en	嗯奀峎恩摁煾蒽𡟯䅰䬶䭓䭡𡵖𡷐𤇯𤫹𬲷𱃹𱄉𱴨
$eng	鞥
$er	而二儿兒耳尔爾㛅侕児刵咡唲尒尓峏弍弐栭栮樲毦洏洱珥粫聏胹荋薾衈貮貳贰輀轜迩邇鉺铒陑餌饵駬鮞鲕鴯鸸㒃㖇㚷㢽㧫䋙䋩䌺䎟䎠䎶䏪䣵䮘厼袻誀趰隭髵𠚧𡦕𢀪𢄽𣧹𣩚𤽓𥅡𦓓𦓔𦖢𦗼𧌣𨎪𩚪𩰴𩱊𩱓𪐰𪕔𪕨𪭧𬃘𮝵𰺚𱅋
$fa	发發法乏伐閥阀罚罰垡橃沷灋珐琺疺発瞂砝笩筏罸茷蕟藅醱鍅髪髮𧬋㕹㘺㛲䂲䇅䣹佱傠姂彂栰浌𠞵𠲎𤇰𤣹𤿓𥎰𥩱𦪑𨀳𨋺𫭨𬜧𭩰
$fan	反飯饭翻犯范泛凡繁番烦煩返帆販贩㠶䪤仮凢勫噃墦奿嬏幡忛払旙旛杋柉梵樊橎氾汎渢滼瀪瀿燔璠畈矾礬笲笵範籓籵緐繙羳膰蕃薠藩蘩蠜蹯軓軬轓釩鐇钒颿飜鱕鷭𠆩𫔍𬸪㕨㛯㤆㴀㶗㸋㺕㼝㽹䀀䀟䉊䉒䊩䋣䋦䌓䐪䒦䕰䛀䡊䣲䪛䫶䭵䮳凣匥婏嬎憣棥盕舤舧襎訉鐢飰𠒾𡁈𡗹𡜀𡤎𡶉𢇪𢐲𢗰𢶃𣔶𣳜𤄑𤄫𤬨𤭍𥃵𥅒𥢌𥸨𥹇𥻫𥼞𥿋𦊻𦜒𦨲𦪖𧀭𧁉𧉤𧊾𧍙𧢜𧦟𧶶𨆌𨙮𨟄𨠒𩡫𩧅𩨏𩨩𪖇𫄩𫐊𫖺𬙆𬳳𮐚𰵐𰹴𰹺𰺜𱃴𱈕
$fang	方放房防仿紡纺訪访妨坊肪䄱倣匚彷昉昘枋汸淓牥瓬舫芳蚄邡鈁錺钫髣魴鰟鲂鶭㑂㕫㤃㧍㯐䢍䲱埅堏旊眆趽鴋𣄅𥫳𨾔𩇴𩗧𩲌𩷸𪕃𫛯𮸐𲍮
